CVE;Commit;Parent;File;Modified Lines
CVE-2017-12193;ea6789980fda;781402340475144bb360e32bb7437fa4b84cadc3;lib/assoc_array.c;720-746
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1262-1262
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1272-1272
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_clientmgr.c;1293-1293
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;125-125
CVE-2017-15265;71105998845f;124751d5e63c823092060074bd0abaae61aaa9c4;sound/core/seq/seq_ports.c;154-154
CVE-2017-16995;95a762e2c8c9;4374f256ce8182019353c0c639bb8d0695b4c941;kernel/bpf/verifier.c;2411-2411
CVE-2017-16996;0c17d1d2c619;95a762e2c8c942780948091f8f2a4f32fce1ac6f;kernel/bpf/verifier.c;1070-1070
CVE-2017-16996;0c17d1d2c619;95a762e2c8c942780948091f8f2a4f32fce1ac6f;kernel/bpf/verifier.c;1203-1205
CVE-2017-16996;0c17d1d2c619;95a762e2c8c942780948091f8f2a4f32fce1ac6f;kernel/bpf/verifier.c;1775-1782
CVE-2017-16996;0c17d1d2c619;95a762e2c8c942780948091f8f2a4f32fce1ac6f;kernel/bpf/verifier.c;2020-2021
CVE-2017-16996;0c17d1d2c619;95a762e2c8c942780948091f8f2a4f32fce1ac6f;kernel/bpf/verifier.c;2401-2404
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;arch/x86/kvm/x86.c;4387-4387
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;arch/x86/kvm/x86.c;4646-4646
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;arch/x86/kvm/x86.c;4668-4668
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;arch/x86/kvm/x86.c;4675-4675
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;include/trace/events/kvm.h;214-214
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;include/trace/events/kvm.h;228-228
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;virt/kvm/arm/mmio.c;115-115
CVE-2017-17741;e39d200fa5bf;f29810335965ac1f7bcb501ee2af5f039f792416;virt/kvm/arm/mmio.c;185-185
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;arch/x86/entry/calling.h;331-331
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;arch/x86/entry/calling.h;333-333
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;include/linux/sched.h;1194-1194
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804; include/linux/stackleak.h;0
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;kernel/fork.c;93-93
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;kernel/fork.c;1882-1882
CVE-2017-17712;afaef01c0015;57361846b52bc686112da6ca5368d11210796804;kernel/stackleak.c;0
CVE-2017-1000252;3a8b0677fc61;36ae3c0a36b7456432fedce38ae2f7bd3e01a563;arch/x86/kvm/vmx.c;11837-11837
CVE-2017-1000253;4ed28639519c;a4ff8e8620d3f4f50ac4b41e8067b7d395056843;fs/binfmt_elf.c;380-380
CVE-2017-1000253;4ed28639519c;a4ff8e8620d3f4f50ac4b41e8067b7d395056843;fs/binfmt_elf.c;578-578
CVE-2017-1000253;4ed28639519c;a4ff8e8620d3f4f50ac4b41e8067b7d395056843;fs/binfmt_elf.c;942-942
CVE-2017-1000253;4ed28639519c;a4ff8e8620d3f4f50ac4b41e8067b7d395056843;fs/binfmt_elf.c;978-978
CVE-2017-1000253;4ed28639519c;a4ff8e8620d3f4f50ac4b41e8067b7d395056843;fs/binfmt_elf.c;1238-1238
CVE-2017-1000365;98da7d08850f;8818efaaacb78c60a9d90c5705b6c99b75d7d442;fs/exec.c;223-224
CVE-2017-1000365;98da7d08850f;8818efaaacb78c60a9d90c5705b6c99b75d7d442;fs/exec.c;242-245
CVE-2017-1000365;98da7d08850f;8818efaaacb78c60a9d90c5705b6c99b75d7d442;fs/exec.c;249-249
CVE-2017-1000370;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;arch/x86/include/asm/elf.h;248-253
CVE-2017-1000370;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;fs/binfmt_elf.c;930-930
CVE-2017-1000370;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;fs/binfmt_elf.c;933-940
CVE-2017-1000371;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;arch/x86/include/asm/elf.h;248-253
CVE-2017-1000371;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;fs/binfmt_elf.c;930-930
CVE-2017-1000371;eab09532d400;c257a340ede0104e902807f0f001799850343ae9;fs/binfmt_elf.c;933-940
CVE-2017-1000410;06e7e776ca4d;30a7acd573899fd8b8ac39236eff6468b195ac7d;net/bluetooth/l2cap_core.c;3366-3368
CVE-2017-1000410;06e7e776ca4d;30a7acd573899fd8b8ac39236eff6468b195ac7d;net/bluetooth/l2cap_core.c;3587-3596
